time,displacement,force
162.4,-11.20794769,-0.164530521
162.42,-11.2481037,-0.164852665
162.44,-11.28967978,-0.165247126
162.46,-11.33267591,-0.165536397
162.48,-11.37551425,-0.165851966
162.5,-11.4183526,-0.166147812
162.52,-11.46253211,-0.166404212
162.54,-11.50410818,-0.166601443
162.56,-11.54355417,-0.166798673
162.58,-11.58236903,-0.167127391
162.6,-11.61881712,-0.167226006
162.62,-11.65613303,-0.167574447
162.64,-11.69597348,-0.167929462
162.66,-11.73541947,-0.168205585
162.68,-11.77383987,-0.168330497
162.7,-11.81446924,-0.168600046
162.72,-11.8541519,-0.168941912
162.74,-11.89170449,-0.169079974
162.76,-11.93020377,-0.169244333
162.78,-11.96862417,-0.16952703
162.8,-12.00743902,-0.169849173
162.82,-12.04641166,-0.170006957
162.84,-12.08798773,-0.170348824
162.86,-12.12830154,-0.170578926
162.88,-12.17011429,-0.170782731
162.9,-12.20971806,-0.171085151
162.92,-12.25176749,-0.171269233
162.94,-12.29137126,-0.171466464
162.96,-12.33160617,-0.171736012
162.98,-12.37057881,-0.172110751
163,-12.41160264,-0.172419745
163.02,-12.45057528,-0.172866801
163.04,-12.49230914,-0.17303116
163.06,-12.5349897,-0.173419047
163.08,-12.5772758,-0.173616277
163.1,-12.61900966,-0.17384638
163.12,-12.66058573,-0.173918698
163.14,-12.7012151,-0.174326308
163.16,-12.74018774,-0.174365754
163.18,-12.77963373,-0.17460243
163.2,-12.8182908,-0.174786512
163.22,-12.85718455,-0.17511523
163.24,-12.89418489,-0.175121804
163.26,-12.93323642,-0.175489968
163.28,-12.97252463,-0.175772665
163.3,-13.01141837,-0.175904152
163.32,-13.0484976,-0.175937024
163.34,-13.08676022,-0.176239444
163.36,-13.1233661,-0.176390654
163.38,-13.16052422,-0.176587885
163.4,-13.19744567,-0.176798264
163.42,-13.23460379,-0.177225597
163.44,-13.27144634,-0.1774557
163.46,-13.30805222,-0.177659505
163.48,-13.34410586,-0.17786331
163.5,-13.38394631,-0.178073689
163.52,-13.42291895,-0.178218325
163.54,-13.46197048,-0.178514171
163.56,-13.50181093,-0.178790293
163.58,-13.540468,-0.17892178
163.6,-13.57817837,-0.179197903
163.62,-13.61612541,-0.179322816
163.64,-13.65501916,-0.17958579
163.66,-13.69217728,-0.179730426
163.68,-13.73043989,-0.179894785
163.7,-13.76688799,-0.180026272
163.72,-13.80554506,-0.18014461
163.74,-13.84191426,-0.180151184
163.76,-13.88049244,-0.180348415
163.78,-13.91962286,-0.180604815
163.8,-13.95788547,-0.180848066
163.82,-13.99464914,-0.181196507
163.84,-14.03401623,-0.181466055
163.86,-14.07298887,-0.181715881
163.88,-14.11180373,-0.182011726
163.9,-14.15211753,-0.18218266
163.92,-14.19211576,-0.182241829
163.94,-14.22943167,-0.182241829
163.96,-14.26611644,-0.182156362
163.98,-14.30019778,-0.182057747
164,-14.33214903,-0.182070896
164.02,-14.36220688,-0.182103767
164.04,-14.3905291,-0.182274701
164.06,-14.41672124,-0.182537675
164.08,-14.44180889,-0.182682311
164.1,-14.46460867,-0.182997879
164.12,-14.48677732,-0.183181961
164.14,-14.50886707,-0.183260854
164.16,-14.52914231,-0.183287151
164.18,-14.54981201,-0.183274002
164.2,-14.5705606,-0.183247705
164.22,-14.5902047,-0.183438361
164.24,-14.60763983,-0.183688187
164.26,-14.62752061,-0.183878843
164.28,-14.64590244,-0.184122094
164.3,-14.66286422,-0.184194412
164.32,-14.6817194,-0.184332473
164.34,-14.70231021,-0.184325899
164.36,-14.71864085,-0.184411365
164.38,-14.73355143,-0.18441794
164.4,-14.74751531,-0.184595447
164.42,-14.75958579,-0.184523129
164.44,-14.77299742,-0.184654616
164.46,-14.78498901,-0.184687488
164.48,-14.7987951,-0.184805827
164.5,-14.81110225,-0.184726934
164.52,-14.82317272,-0.184779529
164.54,-14.83216641,-0.18472036
164.56,-14.84202791,-0.184634893
164.58,-14.84960154,-0.184628319
164.6,-14.85875301,-0.184838698
164.62,-14.86735223,-0.18497676
164.64,-14.8795016,-0.185147693
164.66,-14.88912642,-0.185246308
164.68,-14.90056576,-0.185292329
164.7,-14.90963834,-0.185147693
164.72,-14.91894759,-0.185095098
164.74,-14.92391778,-0.185003057
164.76,-14.93417374,-0.185081949
164.78,-14.93930172,-0.185154267
164.8,-14.94726981,-0.185114821
164.82,-14.95389674,-0.185160842
164.84,-14.95728909,-0.185114821
164.86,-14.96068145,-0.185075375
164.88,-14.96715059,-0.185075375
164.9,-14.96912289,-0.18523316
164.92,-14.97385641,-0.185167416
164.94,-14.9808778,-0.185292329
164.96,-14.98237674,-0.185187139
164.98,-14.98766251,-0.185081949
165,-14.99413165,-0.185062226
165.02,-14.99902295,-0.185114821
165.04,-15.00202085,-0.185101673
165.06,-15.01054118,-0.185298903
165.08,-15.01267126,-0.185443539
165.1,-15.01787813,-0.185456688
165.12,-15.02040268,-0.185292329
165.14,-15.02040268,-0.185246308
165.16,-15.02000822,-0.18472036
165.18,-15.01874595,-0.18431275
165.2,-15.01614251,-0.18375393
165.22,-15.01211902,-0.183366043
165.24,-15.0113301,-0.182846669
165.26,-15.00770107,-0.182905839
165.28,-15.00209974,-0.182623141
165.3,-14.99847071,-0.1825311
165.32,-14.99302716,-0.182491654
165.34,-14.99129154,-0.182452208
165.36,-14.98387569,-0.18218266
165.38,-14.98553242,-0.182202383
165.4,-14.9788266,-0.182090619
165.42,-14.97559203,-0.181998578
165.44,-14.96864954,-0.181873665
165.46,-14.96786062,-0.181919686
165.48,-14.96170704,-0.181801347
165.5,-14.95736798,-0.181847368
165.52,-14.95460677,-0.181840793
165.54,-14.95287114,-0.18182107
165.56,-14.94703314,-0.181696158
165.58,-14.94080067,-0.181663286
165.6,-14.93527823,-0.181479204
165.62,-14.92959801,-0.181222804
165.64,-14.92328665,-0.18100585
165.66,-14.91634415,-0.18085464
165.68,-14.9100328,-0.180644261
165.7,-14.90577263,-0.180598241
165.72,-14.89977684,-0.180512774
165.74,-14.89086204,-0.180407584
165.76,-14.88470847,-0.180276097
165.78,-14.87784487,-0.180236651
165.8,-14.87019235,-0.180072292
165.82,-14.86096198,-0.179921082
165.84,-14.85283611,-0.179973677
165.86,-14.84542026,-0.179907933
165.88,-14.83887223,-0.179750149
165.9,-14.83019411,-0.179651534
165.92,-14.82191045,-0.179566067
165.94,-14.81449461,-0.179322816
165.96,-14.8057376,-0.179224201
165.98,-14.79532385,-0.179138734
166,-14.78593571,-0.179086139
166.02,-14.77702091,-0.179138734
166.04,-14.76850058,-0.179053268
166.06,-14.7574557,-0.178750847
166.08,-14.7457008,-0.17857334
166.1,-14.73426146,-0.178349812
166.12,-14.72053426,-0.178021094
166.14,-14.70546589,-0.177817289
166.16,-14.6925276,-0.177850161
166.18,-14.67824815,-0.17775812
166.2,-14.66365314,-0.177626633
166.22,-14.65055707,-0.177574038
166.24,-14.63580427,-0.177541166
166.26,-14.62026255,-0.177495146
166.28,-14.60574642,-0.177468848
166.3,-14.59115141,-0.177462274
166.32,-14.57489966,-0.177363659
166.34,-14.55991018,-0.177271618
166.36,-14.54428957,-0.17709411
166.38,-14.52772225,-0.176936326
166.4,-14.51083937,-0.176706223
166.42,-14.49364092,-0.176522142
166.44,-14.47423349,-0.17633806
166.46,-14.45411603,-0.176114532
166.48,-14.4347875,-0.175937024
166.5,-14.4131711,-0.175818686
166.52,-14.39029242,-0.175680624
166.54,-14.36859713,-0.175549137
166.56,-14.34642848,-0.175437373
166.58,-14.32181418,-0.175128379
166.6,-14.29522758,-0.174832533
166.62,-14.26887766,-0.1744052
166.64,-14.24039766,-0.174115928
166.66,-14.2104976,-0.17384638
166.68,-14.18036086,-0.173609703
166.7,-14.15022412,-0.173511088
166.72,-14.11874622,-0.173550534
166.74,-14.08640051,-0.173208667
166.76,-14.05468593,-0.173044309
166.78,-14.02115684,-0.172912822
166.8,-13.98597102,-0.172492063
166.82,-13.94944403,-0.172110751
166.84,-13.91212812,-0.171906946
166.86,-13.87283992,-0.171433592
166.88,-13.83299947,-0.17099311
166.9,-13.79592023,-0.17069069
166.92,-13.76002438,-0.170302803
166.94,-13.72333961,-0.169888619
166.96,-13.68626038,-0.169658517
166.98,-13.65028564,-0.169448137
167,-13.61210192,-0.169047102
167.02,-13.57249814,-0.168632918
167.04,-13.53242102,-0.168468559
167.06,-13.49305392,-0.168139841
167.08,-13.45321347,-0.167607319
167.1,-13.41416194,-0.167153688
167.12,-13.37503151,-0.166811822
167.14,-13.33708447,-0.166167535
167.16,-13.2993741,-0.165727054
167.18,-13.26308379,-0.165148511
167.2,-13.22624124,-0.164859239
167.22,-13.19042428,-0.164451629
167.24,-13.154844,-0.164195229
167.26,-13.11863258,-0.163656132
167.28,-13.08115889,-0.163518071
167.3,-13.04376409,-0.163261671
167.32,-13.00542258,-0.162952677
167.34,-12.96787,-0.16256479
167.36,-12.92937071,-0.162196626
167.38,-12.89024029,-0.161802165
167.4,-12.85110987,-0.161289365
167.42,-12.81387285,-0.16067795
167.44,-12.77529467,-0.160388679
167.46,-12.73600647,-0.160007366
167.48,-12.69616602,-0.159527439
167.5,-12.65608889,-0.159192147
167.52,-12.61246163,-0.15910668
167.54,-12.56922882,-0.158429522
167.56,-12.52765275,-0.157975891
167.58,-12.48686559,-0.157594579
167.6,-12.44694625,-0.156950292
167.62,-12.40828918,-0.156292857
167.64,-12.36797538,-0.15590497
167.66,-12.32750379,-0.155352724
167.68,-12.28592772,-0.154885945
167.7,-12.24332605,-0.154583525
167.72,-12.20182886,-0.154281105
167.74,-12.16159395,-0.153945813
167.76,-12.12057012,-0.153742008
167.78,-12.0794674,-0.153347547
167.8,-12.04002141,-0.152834747
167.82,-12.0008121,-0.152328522
167.84,-11.96128721,-0.151703959
167.86,-11.92247236,-0.151164862
167.88,-11.88602426,-0.150757252
167.9,-11.84918171,-0.15042196
167.92,-11.81020907,-0.15001435
167.94,-11.77226203,-0.149705355
167.96,-11.73328939,-0.149271448
167.98,-11.69344894,-0.148666607
168,-11.65416073,-0.148193254
168.02,-11.61526698,-0.14777907
168.04,-11.57645213,-0.147226824
168.06,-11.53779506,-0.146760045
168.08,-11.49795461,-0.146470774
168.1,-11.45653632,-0.145990846
168.12,-11.41401354,-0.145451749
168.14,-11.37196411,-0.145090159
168.16,-11.3297569,-0.144656252
168.18,-11.28770748,-0.144189473
168.2,-11.24589473,-0.14376214
168.22,-11.20605428,-0.143334807
168.24,-11.16621383,-0.142822008
168.26,-11.12732008,-0.142381526
168.28,-11.08803187,-0.141776686
168.3,-11.04803364,-0.141158696
168.32,-11.00835097,-0.140606451
168.34,-10.96748493,-0.140205415
168.36,-10.92709223,-0.139679467
168.38,-10.88733067,-0.139258708
168.4,-10.84646463,-0.138870822
168.42,-10.80583526,-0.13853553
168.44,-10.76481143,-0.137989858
168.46,-10.72331424,-0.137628269
168.48,-10.68307933,-0.136951111
168.5,-10.64379113,-0.136635542
168.52,-10.60316176,-0.136004404
168.54,-10.56426801,-0.135570496
168.56,-10.52505869,-0.13497223
168.58,-10.48513935,-0.134735554
168.6,-10.44735009,-0.134176734
168.62,-10.40932416,-0.133907185
168.64,-10.3705882,-0.133427257
168.66,-10.3321678,-0.133026222
168.68,-10.29319516,-0.132487125
168.7,-10.25374917,-0.131869136
168.72,-10.2170644,-0.13116568
168.74,-10.17919625,-0.130587137
168.76,-10.14077585,-0.130133507
168.78,-10.10338105,-0.129712748
168.8,-10.06590736,-0.129298564
168.82,-10.02567245,-0.12873317
168.84,-9.985279757,-0.128240093
168.86,-9.946307119,-0.127622104
168.88,-9.908360075,-0.127194771
168.9,-9.869860788,-0.126675397
168.92,-9.832071529,-0.126208618
168.94,-9.794518946,-0.125715542
168.96,-9.755861875,-0.125183019
168.98,-9.716494776,-0.124617625
169,-9.676180973,-0.124137697
169.02,-9.635472711,-0.123697215
169.04,-9.596184504,-0.123223862
169.06,-9.557764109,-0.122770232
169.08,-9.518239226,-0.122152242
169.1,-9.479424371,-0.121521105
169.12,-9.44116176,-0.121080623
169.14,-9.402662473,-0.120561249
169.16,-9.363847617,-0.120028727
169.18,-9.323612707,-0.119542224
169.2,-9.284561176,-0.119174061
169.22,-9.244799617,-0.118490328
169.24,-9.205984762,-0.117819744
169.26,-9.166380987,-0.117228052
169.28,-9.128512835,-0.116531171
169.3,-9.08969798,-0.115860587
169.32,-9.053407669,-0.115387234
169.34,-9.014198353,-0.115012495
169.36,-8.976409094,-0.114552291
169.38,-8.938619835,-0.114085512
169.4,-8.900593899,-0.113638456
169.42,-8.862962424,-0.113112508
169.44,-8.826435436,-0.112606282
169.46,-8.789671772,-0.112080334
169.48,-8.752987001,-0.111593832
169.5,-8.714803281,-0.111067884
169.52,-8.675199506,-0.110522213
169.54,-8.636069083,-0.109845054
169.56,-8.597885364,-0.109161322
169.58,-8.558439372,-0.108648522
169.6,-8.521596817,-0.107793856
169.62,-8.484517585,-0.107267908
169.64,-8.446728326,-0.106768257
169.66,-8.407203442,-0.10633435
169.68,-8.370992022,-0.105644043
169.7,-8.334543927,-0.105354772
169.72,-8.299752562,-0.104743357
169.74,-8.264487846,-0.104118793
169.76,-8.229854266,-0.103520527
169.78,-8.194352874,-0.103073471
169.8,-8.15798367,-0.102350292
169.82,-8.12019441,-0.101876939
169.84,-8.084061882,-0.101311545
169.86,-8.046272622,-0.100739576
169.88,-8.009272282,-0.100279371
169.9,-7.971088563,-0.099917782
169.92,-7.932983735,-0.099345813
169.94,-7.893932204,-0.098931629
169.96,-7.856064052,-0.098353086
169.98,-7.815671357,-0.097643056
170,-7.777408745,-0.096972472
170.02,-7.739777269,-0.096341334
170.04,-7.702224686,-0.095605007
170.06,-7.66340983,-0.095013315
170.08,-7.625699462,-0.094362454
170.1,-7.588067986,-0.093829932
170.12,-7.548858671,-0.093251389
170.14,-7.509491571,-0.092732015
170.16,-7.470755607,-0.092232364
170.18,-7.432098536,-0.091798457
170.2,-7.391784732,-0.091265934
170.22,-7.351313145,-0.090647945
170.24,-7.311946045,-0.090174592
170.26,-7.273604542,-0.089530305
170.28,-7.234631902,-0.088892593
170.3,-7.19597483,-0.088254881
170.32,-7.157712218,-0.087571148
170.34,-7.119291822,-0.086874267
170.36,-7.081108102,-0.086216831
170.38,-7.041662111,-0.085559396
170.4,-7.003162823,-0.084770474
170.42,-6.965373563,-0.084237951
170.44,-6.927347627,-0.083659408
170.46,-6.888532771,-0.083113737
170.48,-6.850112375,-0.082502322
170.5,-6.811849763,-0.082028969
170.52,-6.773192691,-0.08160821
170.54,-6.735245647,-0.080911329
170.56,-6.696825251,-0.080286766
170.58,-6.66021937,-0.079747669
170.6,-6.622114542,-0.079063936
170.62,-6.584877526,-0.078367055
170.64,-6.547009373,-0.07786083
170.66,-6.509535681,-0.077354605
170.68,-6.470405257,-0.076730041
170.7,-6.432458213,-0.076171221
170.72,-6.393485573,-0.075408596
170.74,-6.352540633,-0.074823479
170.76,-6.312700181,-0.0741003
170.78,-6.273017513,-0.073383696
170.8,-6.234360441,-0.072811727
170.82,-6.193415501,-0.072463286
170.84,-6.155073997,-0.071838723
170.86,-6.116495816,-0.071463985
170.88,-6.077128716,-0.070977483
170.9,-6.036499344,-0.07044496
170.92,-5.997921164,-0.069715207
170.94,-5.961078607,-0.069084069
170.96,-5.921553723,-0.06831487
170.98,-5.882502191,-0.067703455
171,-5.84392401,-0.067052595
171.02,-5.803215746,-0.06644118
171.04,-5.758405099,-0.065915232
171.06,-5.714541156,-0.065270945
171.08,-5.672333944,-0.064652956
171.1,-5.6304423,-0.063962649
171.12,-5.591390767,-0.063324937
171.14,-5.553049263,-0.062628056
171.16,-5.516285598,-0.062062661
171.18,-5.478890797,-0.061352631
171.2,-5.441338212,-0.060774088
171.22,-5.402444464,-0.06005091
171.24,-5.364970771,-0.059367177
171.26,-5.325840346,-0.058709742
171.28,-5.286867705,-0.058177219
171.3,-5.247027253,-0.057605251
171.32,-5.209316884,-0.057066154
171.34,-5.172947679,-0.056375847
171.36,-5.135710662,-0.055738135
171.38,-5.098710321,-0.055192463
171.4,-5.062577791,-0.054515305
171.42,-5.025419666,-0.05385787
171.44,-4.986841485,-0.053377942
171.46,-4.948657764,-0.052753379
171.48,-4.909606231,-0.052155113
171.5,-4.870791374,-0.051556847
171.52,-4.832607653,-0.050971729
171.54,-4.792293849,-0.050373463
171.56,-4.7534001,-0.049735751
171.58,-4.714269675,-0.049025721
171.6,-4.675612602,-0.048315691
171.62,-4.633563173,-0.047881784
171.64,-4.594274964,-0.047303241
171.66,-4.554592295,-0.046672103
171.68,-4.514751842,-0.046021242
171.7,-4.474201362,-0.045324361
171.72,-4.437279912,-0.044403952
171.74,-4.398701731,-0.043713645
171.76,-4.360281334,-0.043345481
171.78,-4.319651961,-0.042714343
171.8,-4.279338156,-0.042227841
171.82,-4.236578699,-0.041675596
171.84,-4.195160406,-0.040965566
171.86,-4.153505437,-0.040150346
171.88,-4.11311274,-0.039492911
171.9,-4.072325583,-0.038776306
171.92,-4.033905186,-0.03817804
171.94,-3.994695868,-0.037566626
171.96,-3.955565443,-0.036896042
171.98,-3.918091749,-0.036343796
172,-3.881170299,-0.035712658
172.02,-3.84148763,-0.034982905
172.04,-3.802514988,-0.034305747
172.06,-3.763068995,-0.033628589
172.08,-3.724411921,-0.032971154
172.1,-3.685597063,-0.032438631
172.12,-3.648754505,-0.031906109
172.14,-3.612937543,-0.031196079
172.16,-3.578303961,-0.0304729
172.18,-3.543433702,-0.029756296
172.2,-3.507143388,-0.029026543
172.22,-3.47148421,-0.028382256
172.24,-3.435667248,-0.0279352
172.26,-3.396221254,-0.027409252
172.28,-3.357643072,-0.026870155
172.3,-3.320090486,-0.026331058
172.32,-3.281196736,-0.02560788
172.34,-3.241119606,-0.024825532
172.36,-3.202304748,-0.024174671
172.38,-3.16348989,-0.023241113
172.4,-3.124359464,-0.022524509
172.42,-3.086964662,-0.021985412
172.44,-3.048544264,-0.021321402
172.46,-3.011938381,-0.020624521
172.48,-2.975963635,-0.020170891
172.5,-2.937779912,-0.019454286
172.52,-2.89999065,-0.01865879
172.54,-2.8610969,-0.018172288
172.56,-2.822597609,-0.017416237
172.58,-2.781337099,-0.016791674
172.6,-2.741969997,-0.016318321
172.62,-2.701103947,-0.015858116
172.64,-2.662210197,-0.01515466
172.66,-2.623789798,-0.014681307
172.68,-2.5853694,-0.014069892
172.7,-2.549157977,-0.013451903
172.72,-2.511289822,-0.012735299
172.74,-2.47389502,-0.012261946
172.76,-2.437446921,-0.011584787
172.78,-2.39973655,-0.010993096
172.8,-2.360448339,-0.01024362
172.82,-2.323132428,-0.0096848
172.84,-2.285343166,-0.008935324
172.86,-2.245660495,-0.008317335
172.88,-2.20937018,-0.007732217
172.9,-2.171817593,-0.007278587
172.92,-2.132766058,-0.006673747
172.94,-2.095607931,-0.006088629
172.96,-2.057266424,-0.005496938
172.98,-2.018609349,-0.004878949
173,-1.980662302,-0.004129473
173.02,-1.944293095,-0.00349176
173.04,-1.905872696,-0.002932941
173.06,-1.870371301,-0.002374121
173.08,-1.83187201,-0.001716685
173.1,-1.793609394,-0.00121046
173.12,-1.756214591,-0.000480707
173.14,-1.720239844,0.000216174
173.16,-1.681582768,0.000788142
173.18,-1.644503533,0.001432429
173.2,-1.606556486,0.002043844
173.22,-1.568925006,0.002260797
173.24,-1.529636795,0.002780171
173.26,-1.491847532,0.003260099
173.28,-1.454689404,0.003667708
173.3,-1.41808352,0.004167359
173.32,-1.379899797,0.00496943
173.34,-1.342268317,0.005475655
173.36,-1.305583542,0.006047624
173.38,-1.26945101,0.006580146
173.4,-1.23339737,0.007290176
173.42,-1.197580406,0.007822699
173.44,-1.161526766,0.008506431
173.46,-1.125394234,0.009223035
173.48,-1.087368294,0.009972512
173.5,-1.048947895,0.01054448
173.52,-1.011316415,0.011169044
173.54,-0.972501555,0.01191852
173.56,-0.934002263,0.012411596
173.58,-0.896528567,0.012957267
173.6,-0.858897087,0.013548959
173.62,-0.820555579,0.014114353
173.64,-0.783476343,0.014627152
173.66,-0.745371511,0.015383203
173.68,-0.708528951,0.01607351
173.7,-0.672001959,0.016671776
173.72,-0.633502666,0.017401529
173.74,-0.594608914,0.017894605
173.76,-0.55484735,0.018492871
173.78,-0.513429054,0.019038542
173.8,-0.472957462,0.019636808
173.82,-0.432959222,0.020313966
173.84,-0.393513226,0.020991125
173.86,-0.354777258,0.021569667
173.88,-0.317066885,0.022305995
173.9,-0.278804269,0.022996302
173.92,-0.240147192,0.023397337
173.94,-0.20085898,0.02397588
173.96,-0.161255199,0.024607018
173.98,-0.120546931,0.02524473
174,-0.080312014,0.025737806
174.02,-0.041260478,0.026316349
174.04,-0.001262237,0.02696721
174.06,0.037710407,0.027558902
174.08,0.075341888,0.027966511
174.1,0.112657801,0.028742285
174.12,0.150683742,0.029610099
174.14,0.186816275,0.030103176
174.16,0.224526648,0.030760611
174.18,0.265392701,0.031404897
174.2,0.306022078,0.031917696
174.22,0.345389183,0.032509388
174.24,0.3856241,0.033193121
174.26,0.424044501,0.033797961
174.28,0.460650386,0.03431076
174.3,0.500490843,0.034876155
174.32,0.540567976,0.035362657
174.34,0.581512921,0.035974071
174.36,0.62301011,0.036539465
174.38,0.664112839,0.037236347
174.4,0.704111081,0.037926654
174.42,0.74403043,0.03861696
174.44,0.782924184,0.039307267
174.46,0.822843533,0.039898959
174.48,0.863315126,0.040681307
174.5,0.903707828,0.041213829
174.52,0.943469393,0.041766075
174.54,0.984335447,0.042449807
174.56,1.02599042,0.043140114
174.58,1.065830878,0.043685785
174.6,1.105197984,0.044415538
174.62,1.145038442,0.045000655
174.64,1.186062279,0.045520029
174.66,1.226060521,0.046013105
174.68,1.266137655,0.046617946
174.7,1.305978113,0.047163617
174.72,1.345424111,0.047952539
174.74,1.383686729,0.048465338
174.76,1.421949347,0.049201666
174.78,1.461237561,0.04976706
174.8,1.499736855,0.050332454
174.82,1.53823615,0.050799233
174.84,1.576735444,0.051410648
174.86,1.615234738,0.05209438
174.88,1.655627441,0.052712369
174.9,1.695941251,0.053343507
174.92,1.737596225,0.053954922
174.94,1.778698956,0.054776716
174.96,1.82074839,0.055335535
174.98,1.861219985,0.055940376
175,1.901218227,0.056558365
175.02,1.940585334,0.057077738
175.04,1.979084629,0.057583963
175.06,2.016795003,0.058063891
175.08,2.054742054,0.058563542
175.1,2.093399133,0.059194679
175.12,2.132687348,0.059733776
175.14,2.171817779,0.060167683
175.16,2.211500454,0.060805395
175.18,2.250551993,0.061377364
175.2,2.289997992,0.061969056
175.22,2.328497287,0.062777701
175.24,2.368179962,0.063481156
175.26,2.406758149,0.064138591
175.28,2.444310741,0.064743432
175.3,2.482888928,0.065144467
175.32,2.521940467,0.065565226
175.34,2.559571951,0.06617664
175.36,2.59704565,0.06663027
175.38,2.636018298,0.067333726
175.4,2.674359809,0.068129222
175.42,2.712622429,0.068747211
175.44,2.748754964,0.06931918
175.46,2.786307556,0.070022635
175.48,2.824570176,0.070620901
175.5,2.862753903,0.071113978
175.52,2.899596467,0.071745115
175.54,2.937859087,0.072225043
175.56,2.974464975,0.072777289
175.58,3.010203051,0.073362406
175.6,3.045783343,0.073960672
175.62,3.081836987,0.074466897
175.64,3.120099607,0.075078311
175.66,3.158362227,0.075689726
175.68,3.195599251,0.076182802
175.7,3.234571899,0.076827089
175.72,3.274491251,0.077399057
175.74,3.313148331,0.077911857
175.76,3.352357656,0.078496974
175.78,3.39353928,0.079042645
175.8,3.433221957,0.079634336
175.82,3.473377985,0.080449556
175.84,3.51258731,0.081291073
175.86,3.551323282,0.081685534
175.88,3.588086955,0.082204908
175.9,3.624771735,0.082750579
175.92,3.660746488,0.083066148
175.94,3.697983513,0.083473757
175.96,3.735772781,0.084078598
175.98,3.77316759,0.084808351
176,3.810246831,0.085327724
176.02,3.847010504,0.08603118
176.04,3.884957557,0.086550554
176.06,3.92369353,0.087148819
176.08,3.961403907,0.087819403
176.1,3.998483148,0.088608325
176.12,4.035483497,0.089252612
176.14,4.072089386,0.089949493
176.16,4.107354111,0.090771287
176.18,4.144512245,0.091376127
176.2,4.18174927,0.091704845
176.22,4.219144079,0.092368854
176.24,4.255828861,0.092868505
176.26,4.292513642,0.093447047
176.28,4.329592883,0.093867806
176.3,4.368328857,0.094498944
176.32,4.406985939,0.094919702
176.34,4.443907396,0.095452224
176.36,4.480986638,0.095925578
176.38,4.51806588,0.096490972
176.4,4.554908445,0.097095812
176.42,4.591829903,0.097615186
176.44,4.628830253,0.098233175
176.46,4.666540631,0.098686805
176.48,4.703225413,0.099206179
176.5,4.737464543,0.099784722
176.52,4.773123729,0.10031067
176.54,4.809966295,0.100849766
176.56,4.846019941,0.101309971
176.58,4.882625831,0.101816196
176.6,4.920336209,0.102236954
176.62,4.956232071,0.102795774
176.64,4.993074638,0.10339404
176.66,5.028891608,0.103926562
176.68,5.065655282,0.104491957
176.7,5.102024497,0.105215135
176.72,5.138551495,0.105754232
176.74,5.175157386,0.106313052
176.76,5.212631088,0.107055953
176.78,5.250814819,0.107693665
176.8,5.289629686,0.108101275
176.82,5.327340065,0.1086075
176.84,5.36686496,0.109028259
176.86,5.405127582,0.109541058
176.88,5.443311313,0.10992237
176.9,5.48054834,0.11043517
176.92,5.519520991,0.110993989
176.94,5.555732422,0.111500214
176.96,5.593206126,0.112072183
176.98,5.630285369,0.112716469
177,5.66689126,0.113255566
177.02,5.704049395,0.113715771
177.04,5.74081307,0.114221995
177.06,5.77891791,0.114583585
177.08,5.814892665,0.115037215
177.1,5.852129692,0.11554344
177.12,5.888262232,0.116016793
177.14,5.925735935,0.116713674
177.16,5.960921771,0.11716073
177.18,5.997764338,0.117469725
177.2,6.034685798,0.118028544
177.22,6.072948422,0.11862681
177.24,6.10939653,0.118994974
177.26,6.14710691,0.119468327
177.28,6.185290642,0.12009289
177.3,6.224578862,0.120362439
177.32,6.264024866,0.120770049
177.34,6.303944222,0.121269699
177.36,6.345835879,0.121940283
177.38,6.385755235,0.122466231
177.4,6.423386724,0.123051348
177.42,6.460229292,0.123511553
177.44,6.49825524,0.123906014
177.46,6.535413377,0.124076947
177.48,6.572571513,0.124635767
177.5,6.612964222,0.12515514
177.52,6.652173551,0.12566794
177.54,6.689962824,0.126213611
177.56,6.727673204,0.126811877
177.58,6.765146909,0.127298379
177.6,6.80206837,0.127778306
177.62,6.839936535,0.128205639
177.64,6.87741024,0.128593526
177.66,6.914410592,0.129014284
177.68,6.951095377,0.129408745
177.7,6.989121326,0.129632273
177.72,7.026989492,0.130085903
177.74,7.065725469,0.130585554
177.76,7.104145878,0.131249563
177.78,7.144933048,0.131690045
177.8,7.182801213,0.13234748
177.82,7.221694975,0.132781387
177.84,7.260430953,0.133267889
177.86,7.299876959,0.133636052
177.88,7.338455152,0.134069959
177.9,7.37640221,0.134470995
177.92,7.41482262,0.135049538
177.94,7.454584194,0.135549188
177.96,7.493872416,0.136114582
177.98,7.533002854,0.136568213
178,7.573395564,0.137094161
178.02,7.613078247,0.137547791
178.04,7.653628741,0.137988272
178.06,7.693390316,0.138369585
178.08,7.734650839,0.138842938
178.1,7.775911361,0.139197953
178.12,7.815515152,0.13967788
178.14,7.855355619,0.139954003
178.16,7.896773926,0.140328741
178.18,7.938113341,0.140729776
178.2,7.978506052,0.14124915
178.22,8.020318819,0.14165676
178.24,8.058660338,0.142268174
178.26,8.097869669,0.142708656
178.28,8.137000108,0.143392388
178.3,8.175104951,0.143806572
178.32,8.213919822,0.144069546
178.34,8.25494367,0.144404838
178.36,8.292575161,0.144865043
178.38,8.329969976,0.145049125
178.4,8.368705955,0.145397565
178.42,8.407284151,0.146087872
178.44,8.446177914,0.146580948
178.46,8.486097274,0.147047727
178.48,8.524438794,0.147481634
178.5,8.562306961,0.147961562
